chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr8	CHRAC1	+	141526789	none	2.6114	2.7998
chr8	CLN8	+	1734716	none	2.4658	2.7443
chr8	CLU	-	27455518	none	2.3612	2.7979
chr8	CLU	-	27466521	none	2.3612	2.7906
chr8	CNOT7	-	17086743	none	2.3401	2.7994
chr8	COL14A1	+	121385811	none	2.6014	2.7048
chr8	COMMD5	-	146075846	none	2.5068	2.8061
chr8	CRISPLD1	+	75945528	none	2.2858	2.7336
chr8	CTSB	-	11700052	none	2.5162	2.7974
chr8	CTSB	-	11701575	none	2.4187	2.7178
chr8	CYHR1	-	145689213	none	2.5078	2.7021
chr8	DEPTOR	+	121063148	none	2.5427	2.7803
chr8	DERL1	-	124025588	none	2.3476	2.7615
chr8	DPY19L4	+	95804062	none	2.6058	2.7139
chr8	DPY19L4	+	95806054	none	2.6468	2.7820
chr8	DPYSL2	+	26515405	none	2.5941	2.7568
chr8	DPYSL2	+	26515682	none	2.5941	2.7801
chr8	ELP3	+	28047593	none	2.5036	2.7131
chr8	ELP3	+	28048659	none	2.5036	2.7554
chr8	ENPP2	-	120569332	none	2.4151	2.8069
chr8	ENTPD4	-	23286677	none	2.5384	2.8036
chr8	EPPK1	-	144939496	none	2.2503	2.7979
chr8	ERI1	+	8890840	none	2.4675	2.7928
chr8	FAM91A1	+	124827674	none	2.4039	2.7127
chr8	FAM92A1	+	94741467	none	2.2607	2.7038
chr8	FBXO32	-	124510138	none	2.6527	2.7142
chr8	FDFT1	+	11696479	none	2.2378	2.7547
chr8	FDFT1	+	11696803	none	2.4549	2.7097
chr8	FGFR1	-	38268662	none	2.5321	2.7001
chr8	FGFR1	-	38270255	none	2.6566	2.8020
chr8	FNTA	+	42940924	none	2.3426	2.8069
chr8	GOLGA7	+	41368485	none	2.3784	2.7675
chr8	HGSNAT	+	43056950	none	2.4734	2.7573
chr8	HOOK3	+	42877225	none	2.3707	2.7651
chr8	HOOK3	+	42885671	none	2.3780	2.7052
chr8	IKBKB	+	42189845	none	2.4539	2.7359
chr8	IMPA1	-	82570194	none	2.5778	2.8049
chr8	IMPAD1	-	57870504	none	2.6113	2.8049
chr8	KCTD9	-	25285544	none	2.4803	2.7484
chr8	KCTD9	-	25286275	none	2.5935	2.7544
chr8	LACTB2	-	71549804	none	2.5640	2.8030
chr8	LRRCC1	+	86049837	none	2.5240	2.7431
chr8	MAFA	-	144510243	none	2.2756	2.7325
chr8	MAK16	+	33358713	none	2.6170	2.8064
chr8	MAL2	+	120257902	none	2.5229	2.7993
chr8	MCM4	+	48890705	none	2.4767	2.7567
chr8	MRPS28	-	80831101	none	2.2023	2.7355
chr8	MSRA	+	10286389	none	2.4247	2.8032
chr8	MTDH	+	98738532	none	2.5784	2.7747
chr8	MTDH	+	98742471	none	2.5784	2.7188
chr8	MTSS1	-	125563036	none	2.2689	2.7696
chr8	MTUS1	-	17501309	none	2.4650	2.7800
chr8	MYC	+	128753665	none	2.3414	2.8034
chr8	NBN	-	90945723	none	2.6144	2.7337
chr8	NDUFAF6	+	96070173	none	2.3732	2.8054
chr8	NDUFB9	+	125562205	none	2.3062	2.8061
chr8	NEFL	-	24809908	none	2.2602	2.7777
chr8	NEFM	+	24776597	none	2.5425	2.8021
chr8	NRBP2	-	144915912	none	2.6817	2.8003
chr8	NRBP2	-	144916137	none	2.6817	2.7580
chr8	NSMCE2	+	126379357	none	2.2349	2.7975
chr8	PABPC1	-	101715141	none	2.6600	2.8032
chr8	PABPC1	-	101715356	none	2.5620	2.7920
chr8	PBK	-	27667151	none	2.5932	2.7076
chr8	PBK	-	27667423	none	2.5931	2.7751
chr8	PDP1	+	94937184	none	2.6230	2.7012
chr8	PHF20L1	+	133859831	none	2.3738	2.7245
chr8	PKIA	+	79515427	none	2.5733	2.7621
chr8	PLEKHF2	+	96168900	none	2.4474	2.8028
chr8	POLB	+	42229320	none	2.4662	2.8055
chr8	POLR2K	+	101166221	none	2.5036	2.7973
chr8	POP1	+	99172057	none	2.4134	2.7459
chr8	PPAPDC1B	-	38120662	none	2.4854	2.7113
chr8	PPAPDC1B	-	38122265	none	2.2284	2.7436
chr8	PPAPDC1B	-	38124506	none	2.3781	2.7453
chr8	PPP2R2A	+	26228617	none	2.5675	2.7851
chr8	PPP2R2A	+	26230190	none	2.6520	2.7508
chr8	PPP3CC	+	22398499	none	2.2866	2.7241
chr8	PSD3	-	18384828	none	2.3679	2.7892
chr8	RAB2A	+	61534545	none	2.4920	2.7277
chr8	RAD21	-	117858186	none	2.4605	2.7250
chr8	RAD21	-	117859330	none	2.6430	2.7607
chr8	RB1CC1	-	53535024	none	2.4812	2.7654
chr8	RB1CC1	-	53535456	none	2.4988	2.7744
chr8	RB1CC1	-	53569283	none	2.3632	2.7107
chr8	RB1CC1	-	53569788	none	2.4478	2.7041
chr8	RBM12B	-	94745006	none	2.4736	2.8013
chr8	RNF139	+	125500150	none	2.6375	2.7828
chr8	SBSPON	-	73979531	none	2.5171	2.7167
chr8	SDC2	+	97622860	none	2.3637	2.7674
chr8	SLC25A32	-	104410873	none	2.4383	2.8064
chr8	SLC25A32	-	104411218	none	2.4382	2.7918
chr8	SNX16	-	82711824	none	2.5077	2.7931
chr8	STK3	-	99466868	none	2.5190	2.7729
chr8	TBC1D31	+	124164389	none	2.4067	2.7267
chr8	TCEB1	-	74858339	none	2.5662	2.7059
chr8	TCEB1	-	74858642	none	2.4961	2.7559
chr8	TERF1	+	73959980	none	2.2486	2.7993
chr8	TGS1	+	56698842	none	2.5831	2.7730
chr8	TM2D2	-	38848322	none	2.4952	2.8013
chr8	TMEM65	-	125324253	none	2.4242	2.7664
chr8	TMEM68	-	56651319	none	2.5222	2.7917
chr8	TMEM70	+	74894056	none	2.6056	2.8071
chr8	TPD52	-	80948833	none	2.3329	2.8037
chr8	TRAM1	-	71485684	none	2.2863	2.8058
chr8	TRIQK	-	93895780	none	2.6423	2.7959
chr8	TRIQK	-	93897570	none	2.6423	2.7464
chr8	TUSC3	+	15621974	none	2.3922	2.7487
chr8	UBE2W	-	74702850	none	2.2150	2.7208
chr8	VCPIP1	-	67542802	none	2.5787	2.7807
chr8	VPS37A	+	17155524	none	2.3965	2.7355
chr8	WRN	+	31031269	none	2.4698	2.7846
chr8	WRN	+	31033423	none	2.2311	2.7423
chr8	WWP1	+	87479703	none	2.4655	2.7813
chr8	XKR6	-	10969244	none	2.5632	2.7717
chr8	ZBTB10	+	81434005	none	2.5072	2.7379
chr8	ZBTB10	+	81436275	none	2.5072	2.8018
chr8	ZC2HC1A	+	79631995	none	2.5520	2.7087
chr8	ZFAND1	-	82613569	none	2.6661	2.7886
chr8	ZFAND1	-	82613968	none	2.5611	2.7555
chr8	ZNF251	-	145946304	none	2.5498	2.7670
chr8	ZNF252P	-	146198983	none	2.6250	2.7963
chr8	ZNF596	+	196641	none	2.5931	2.7616
chr8	ZNF696	+	144381637	none	2.6450	2.7927
chr8	ZNF7	+	146068599	none	2.3288	2.7920
chr8	ZNF704	-	81540696	none	2.6674	2.7409
chr9	ABHD17B	-	74480072	none	2.6322	2.7788
chr9	ABHD17B	-	74480294	none	2.3233	2.7737
chr9	AIF1L	+	133998520	none	2.3302	2.7866
chr9	AK1	-	130630128	none	2.4807	2.8006
chr9	AK3	-	4711179	none	2.4196	2.8067
chr9	ALAD	-	116148597	none	2.4518	2.8069
chr9	ALG2	-	101979652	none	2.5332	2.7802
chr9	ANGPTL2	-	129849623	none	2.2095	2.7492
chr9	ANKS6	-	101494308	none	2.3416	2.8070
chr9	APBA1	-	72042451	none	2.3613	2.8037
chr9	ARPC5L	+	127639688	none	2.4946	2.7730
chr9	ASB6	-	132396884	none	2.4691	2.7988
chr9	ASB6	-	132399179	none	2.4691	2.7608
chr9	BAG1	-	33255028	none	2.3054	2.7840
chr9	C9orf72	-	27546551	none	2.4777	2.7513
chr9	C9orf72	-	27560795	none	2.4295	2.7303
chr9	CAAP1	-	26841262	none	2.2845	2.7921
chr9	CAMSAP1	-	138700335	none	2.4594	2.7432
chr9	CAMSAP1	-	138701431	none	2.4873	2.7885
chr9	CCBL1	-	131595404	none	2.4002	2.8033
chr9	CDC37L1	+	4688561	none	2.4118	2.7129
chr9	CDC37L1	+	4706562	none	2.2780	2.7844
chr9	CDKN2B	-	22002905	none	2.5797	2.7226
chr9	CEP78	+	80881984	none	2.2185	2.7180
chr9	CNTRL	+	123939887	none	2.4280	2.7887
chr9	COL5A1	+	137736383	none	2.2407	2.7798
chr9	COQ4	+	131085851	none	2.4964	2.7386
chr9	CORO2A	-	100883305	none	2.5109	2.8020
chr9	CRAT	-	131857081	none	2.5544	2.7367
chr9	DNAJA1	+	33029953	none	2.5626	2.7774
chr9	DNAJA1	+	33039056	none	2.5300	2.7428
chr9	DNAJA1	+	33039311	none	2.2220	2.7815
chr9	EBLN3	+	37089715	none	2.3217	2.7902
chr9	EBLN3	+	37090381	none	2.3217	2.8058
chr9	EHMT1	+	140730168	none	2.4407	2.7492
chr9	EHMT1	+	140730553	none	2.3888	2.7619
chr9	ERP44	-	102744760	none	2.2794	2.7682
chr9	EXOSC2	+	133582990	none	2.3733	2.7480
chr9	FAM102A	-	130703164	none	2.2551	2.8062
chr9	FAM120A	+	96328385	none	2.4751	2.8069
chr9	FAM120AOS	-	96209511	none	2.2930	2.7266
chr9	FAM225B	-	115865621	none	2.2373	2.7270
chr9	FAM69B	+	139618482	none	2.3473	2.7990
chr9	FAM78A	-	134133476	none	2.3449	2.7857
chr9	FBP1	-	97365422	none	2.5051	2.8035
chr9	FBXO10	-	37510901	none	2.5264	2.8069
chr9	FBXW2	-	123521487	none	2.2958	2.7605
chr9	GLE1	+	131304545	none	2.5273	2.7901
chr9	GOLGA1	-	127641492	none	2.5314	2.7258
chr9	GPR107	+	132902435	none	2.6601	2.7547
chr9	HABP4	+	99252788	none	2.2889	2.8068
chr9	HABP4	+	99253612	none	2.2891	2.7646
chr9	HAUS6	-	19053149	none	2.5427	2.7376
chr9	HIATL1	+	97223189	none	2.6735	2.8058
chr9	HSDL2	+	115234672	none	2.3350	2.7073
chr9	HSPA5	-	127998521	none	2.6174	2.8063
chr9	IER5L	-	131937834	none	2.5250	2.8052
chr9	IFT74	+	27055759	none	2.4904	2.7592
chr9	KIAA0020	-	2804163	none	2.3875	2.7769
chr9	KIAA0368	-	114124312	none	2.2705	2.7319
chr9	KIAA1958	+	115391979	none	2.6344	2.7432
chr9	KIAA2026	-	5919023	none	2.6210	2.7522
chr9	KIAA2026	-	5968185	none	2.5676	2.7865
chr9	KIF24	-	34252385	none	2.4274	2.7417
chr9	KLHL9	-	21331027	none	2.6301	2.8064
chr9	LINC00094	+	136893215	none	2.6355	2.8045
chr9	MAPKAP1	-	128199682	none	2.3276	2.7979
chr9	MEGF9	-	123363204	none	2.2891	2.7954
chr9	MTAP	+	21862933	none	2.3164	2.7447
chr9	NAA35	+	88637200	none	2.4196	2.7956
chr9	NCBP1	+	100433908	none	2.4569	2.7784
chr9	NCS1	+	132998899	none	2.4809	2.8013
chr9	NDUFB6	-	32553735	none	2.2646	2.8048
chr9	NFX1	+	33371151	none	2.6376	2.7279
chr9	NIPSNAP3A	+	107522393	none	2.4711	2.7002
chr9	NMRK1	-	77676123	none	2.5814	2.7896
chr9	NOL8	-	95059770	none	2.2219	2.7806
chr9	NPDC1	-	139933923	none	2.5315	2.8057
chr9	NTRK2	+	87430615	none	2.5530	2.7911
chr9	NUP214	+	134109081	none	2.2087	2.7805
chr9	OLFM1	+	137989942	none	2.6222	2.7841
chr9	OLFM1	+	138013021	none	2.6222	2.7624
chr9	OSTF1	+	77762104	none	2.4241	2.7950
chr9	PDCL	-	125578345	none	2.2282	2.7810
chr9	PDCL	-	125580634	none	2.5786	2.7562
chr9	PIGO	-	35088709	none	2.3639	2.7993
chr9	PLAA	-	26905364	none	2.4093	2.7736
chr9	PLAA	-	26907815	none	2.5946	2.7018
chr9	POMT1	+	134399176	none	2.6262	2.8042
chr9	PRPF4	+	116055047	none	2.6414	2.8036
chr9	PSIP1	-	15464073	none	2.4453	2.7741
chr9	PSIP1	-	15474108	none	2.3589	2.7692
chr9	PSMD5	-	123578339	none	2.6498	2.7582
chr9	PSMD5	-	123578641	none	2.6499	2.7876
chr9	PTAR1	-	72324452	none	2.5717	2.8033
chr9	PTPN3	-	112140526	none	2.4361	2.7776
chr9	RAB14	-	123942942	none	2.2222	2.7917
chr9	RABL6	+	139735622	none	2.3347	2.7499
chr9	RAD23B	+	110093159	none	2.3578	2.7636
chr9	RALGPS1	+	129985439	none	2.4364	2.7577
chr9	RBM18	-	125002295	none	2.2024	2.7765
chr9	RGS3	+	116360003	none	2.3291	2.7860
chr9	RNF20	+	104325614	none	2.4123	2.7314
chr9	RXRA	+	137331919	none	2.4917	2.7851
chr9	RXRA	+	137332418	none	2.4917	2.8071
chr9	SCAI	-	127704892	none	2.6260	2.7189
chr9	SDCCAG3	-	139296390	none	2.2946	2.7807
chr9	SEC16A	-	139334562	none	2.6325	2.8071
chr9	SECISBP2	+	91974558	none	2.3889	2.7649
chr9	SHB	-	37919139	none	2.6232	2.7765
chr9	SHB	-	37919547	none	2.6233	2.7868
chr9	SMC2	+	106887261	none	2.3350	2.7539
chr9	SMU1	-	33044979	none	2.2549	2.7384
chr9	SPTLC1	-	94793456	none	2.5671	2.7521
chr9	STOM	-	124101359	none	2.4420	2.7861
chr9	STOM	-	124102359	none	2.4420	2.7007
chr9	STRBP	-	125886991	none	2.2640	2.7451
chr9	STXBP1	+	130454971	none	2.5867	2.7386
chr9	SURF6	-	136197852	none	2.6286	2.7500
chr9	TEX10	-	103064370	none	2.3111	2.8061
chr9	TLE1	-	84198610	none	2.3745	2.7295
chr9	TMEM2	-	74298289	none	2.4203	2.7457
chr9	TMEM2	-	74298492	none	2.4912	2.7609
chr9	TMEM261	-	7796501	none	2.6637	2.7139
chr9	TMEM38B	+	108538085	none	2.5559	2.7247
chr9	TOPORS	-	32541876	none	2.4213	2.7289
chr9	TRIM14	-	100846640	none	2.6255	2.7935
chr9	TRUB2	-	131071398	none	2.4997	2.8038
chr9	TTF1	-	135250999	none	2.3039	2.7853
chr9	TTF1	-	135277549	none	2.6624	2.7837
chr9	UBAP2	-	33921711	none	2.6673	2.7667
chr9	UBE2R2	+	33917985	none	2.4842	2.7623
chr9	UCK1	-	134399196	none	2.6433	2.7715
chr9	UGCG	+	114697639	none	2.5493	2.8071
chr9	UHRF2	+	6507038	none	2.4260	2.8065
chr9	VAV2	-	136627025	none	2.3472	2.7785
chr9	VAV2	-	136627352	none	2.6177	2.7450
chr9	VCP	-	35056577	none	2.4917	2.7876
chr9	VPS13A	+	80000099	none	2.3925	2.7051
chr9	WNK2	+	96082845	none	2.3988	2.7169
chr9	XPA	-	100447243	none	2.2533	2.7551
chr9	ZBTB5	-	37438113	none	2.3716	2.8045
chr9	ZNF367	-	99148237	none	2.2718	2.7470
chr9	ZNF483	+	114315999	none	2.4641	2.7452
chr9	ZNF618	+	116818867	none	2.5480	2.7959
chr9	ZNF883	-	115760576	none	2.6135	2.7742
chrX	ABCB7	-	74273121	none	2.4893	2.7891
chrX	ACOT9	-	23719180	none	2.6398	2.7083
chrX	ACOT9	-	23721793	none	2.2619	2.7694
chrX	AR	+	66950460	none	2.3507	2.7703
chrX	ARAF	+	47431300	none	2.6767	2.7077
chrX	ARMCX3	+	100881476	none	2.3899	2.7883
chrX	ARMCX3	+	100882829	none	2.5188	2.8007
chrX	ATP6AP2	+	40465877	none	2.6644	2.8063
chrX	ATRX	-	76855210	none	2.3616	2.7505
chrX	ATRX	-	76909633	none	2.5957	2.7923
chrX	ATRX	-	76938216	none	2.4483	2.7337
chrX	BCYRN1	-	70520931	none	2.6308	2.7599
chrX	BCYRN1	-	70685787	none	2.3725	2.7192
chrX	BEX1	-	102317587	none	2.2056	2.8052
chrX	BEX1	-	102318148	none	2.2056	2.7508
chrX	BEX5	-	101408682	none	2.5221	2.8050
chrX	C1GALT1C1	-	119759653	none	2.3075	2.7657
chrX	C1GALT1C1	-	119759825	none	2.3075	2.7924
chrX	CASK	-	41378465	none	2.2676	2.7775
chrX	CDK16	+	47089384	none	2.5352	2.7927
chrX	CETN2	-	151995878	none	2.6541	2.8066
chrX	CHST7	+	46457615	none	2.4561	2.7550
chrX	CLCN4	+	10205694	none	2.4583	2.7435
chrX	CLIC2	-	154506519	none	2.3771	2.7522
chrX	COX7B	+	77160862	none	2.2184	2.8058
chrX	CUL4B	-	119658478	none	2.6436	2.7518
chrX	DKC1	+	154005895	none	2.5464	2.8062
chrX	DOCK11	+	117820107	none	2.3646	2.8068
chrX	DRP2	+	100519492	none	2.4199	2.7922
chrX	EIF1AX	-	20142655	none	2.2531	2.8021
chrX	EIF2S3	+	24096066	none	2.4938	2.7291
chrX	EIF2S3	+	24096918	none	2.4409	2.7903
chrX	ELF4	-	129197930	none	2.2275	2.7439
chrX	ELF4	-	129198907	none	2.2275	2.7535
chrX	FAM120C	-	54094765	none	2.4018	2.7368
chrX	FAM133A	+	92964568	none	2.3038	2.7562
chrX	FAM133A	+	92967268	none	2.6059	2.7379
chrX	FTX	-	73417334	none	2.2017	2.7560
chrX	FTX	-	73497979	none	2.2441	2.7010
chrX	GEMIN8	-	14024844	none	2.3799	2.7351
chrX	GEMIN8	-	14026800	none	2.3799	2.7896
chrX	GNL3L	+	54591700	none	2.5302	2.7312
chrX	GPC4	-	132435069	none	2.2192	2.7964
chrX	GPM6B	-	13792094	none	2.3723	2.7059
chrX	HCCS	+	11139997	none	2.2114	2.7566
chrX	HCCS	+	11141191	none	2.2115	2.7877
chrX	HMGB3	+	150159229	none	2.3241	2.7253
chrX	HMGN5	-	80369404	none	2.3341	2.7379
chrX	HMGN5	-	80370212	none	2.2361	2.7491
chrX	HMGN5	-	80370630	none	2.5604	2.7675
chrX	HMGN5	-	80373930	none	2.6518	2.7475
chrX	HPRT1	+	133634688	none	2.4784	2.8069
chrX	HS6ST2	-	131760041	none	2.4286	2.7932
chrX	HTATSF1	+	135594495	none	2.2252	2.8073
chrX	HUWE1	-	53560160	none	2.3222	2.7684
chrX	IGSF1	-	130407492	none	2.3787	2.7950
chrX	ITM2A	-	78615886	none	2.2227	2.8057
chrX	JADE3	+	46920631	none	2.4430	2.8019
chrX	LAMP2	-	119564801	none	2.2415	2.7050
chrX	LAMP2	-	119570362	none	2.2392	2.7916
chrX	MAGEH1	+	55479992	none	2.4547	2.7454
chrX	MAP7D3	-	135308101	none	2.3165	2.7904
chrX	MBNL3	-	131506047	none	2.3177	2.8037
chrX	MCTS1	+	119746232	none	2.3667	2.8010
chrX	MECP2	-	153287260	none	2.5367	2.7850
chrX	MED14	-	40508975	none	2.4719	2.7132
chrX	MMGT1	-	135044245	none	2.2244	2.7979
chrX	MSL3	+	11793874	none	2.2448	2.7987
chrX	NGFRAP1	+	102632992	none	2.4781	2.8072
chrX	NKAP	-	119059028	none	2.5716	2.7687
chrX	NKAP	-	119068474	none	2.4696	2.7916
chrX	NKRF	-	118722314	none	2.5291	2.7338
chrX	NLGN3	+	70391022	none	2.5929	2.7991
chrX	OGT	+	70794193	none	2.4491	2.7029
chrX	OGT	+	70795704	none	2.4126	2.8064
chrX	OTUD5	-	48779496	none	2.6582	2.7501
chrX	P2RY10	+	78219212	none	2.6488	2.7071
chrX	PAK3	+	110372421	none	2.3133	2.7135
chrX	PDHA1	+	19377961	none	2.5461	2.8028
chrX	PDK3	+	24568575	none	2.5738	2.7362
chrX	PGRMC1	+	118378418	none	2.3153	2.8049
chrX	PHF6	+	133562810	none	2.4474	2.8059
chrX	PHF8	-	53963122	none	2.4176	2.8005
chrX	PHKA1	-	71798691	none	2.4798	2.7120
chrX	PNPLA4	-	7868709	none	2.6087	2.7608
chrX	PPP1R3F	+	49144543	none	2.6860	2.7702
chrX	RAB39B	-	154487526	none	2.3872	2.7996
chrX	RAB9A	+	13727780	none	2.6276	2.7920
chrX	RAB9A	+	13727937	none	2.6276	2.7908
chrX	RAP2C	-	131337061	none	2.2168	2.8003
chrX	RBM3	+	48436661	none	2.3785	2.7974
chrX	RBM41	-	106305128	none	2.4769	2.7786
chrX	RBMX	-	135951352	none	2.6416	2.7453
chrX	RPGR	-	38128602	none	2.2342	2.7331
chrX	RPS6KA3	-	20168034	none	2.5513	2.7916
chrX	SH3BGRL	+	80553087	none	2.5133	2.7292
chrX	SH3KBP1	-	19553546	none	2.5269	2.7977
chrX	SHROOM2	+	9917474	none	2.5362	2.7139
chrX	SLC35A2	-	48760901	none	2.2385	2.7883
chrX	SLC9A6	+	135129279	none	2.2315	2.8063
chrX	SLITRK4	-	142712518	none	2.4367	2.7738
chrX	SLITRK4	-	142715736	none	2.2904	2.7311
chrX	SMARCA1	-	128580747	none	2.6300	2.7895
chrX	SNX12	-	70279105	none	2.3030	2.8055
chrX	SYAP1	+	16778546	none	2.6661	2.7111
chrX	TAB3	-	30845722	none	2.4513	2.7360
chrX	TBC1D25	+	48419590	none	2.5635	2.8063
chrX	TBL1X	+	9687770	none	2.2465	2.8073
chrX	TCEAL1	+	102884860	none	2.6677	2.7364
chrX	TCEAL1	+	102885872	none	2.6677	2.8048
chrX	TCEAL2	+	101382675	none	2.3189	2.8068
chrX	TCEAL4	+	102842436	none	2.6227	2.7990
chrX	TCEAL5	-	102529452	none	2.3037	2.7323
chrX	TCEAL6	-	101395445	none	2.6973	2.7199
chrX	TENM1	-	123509770	none	2.4672	2.7517
chrX	THOC2	-	122755391	none	2.2486	2.7651
chrX	TMEM164	+	109421000	none	2.5226	2.7084
chrX	TRMT2B	-	100264343	none	2.3609	2.8055
chrX	TSPAN6	-	99883725	none	2.5670	2.7842
chrX	TSPYL2	+	53117714	none	2.3464	2.7911
chrX	TSR2	+	54471724	none	2.2626	2.8046
chrX	TTC3P1	-	74961986	none	2.3689	2.7990
chrX	TXLNG	+	16855788	none	2.6113	2.7419
chrX	TXLNG	+	16862629	none	2.3468	2.7973
chrX	UBE2A	+	118718375	none	2.4335	2.7323
chrX	UPF3B	-	118967998	none	2.5127	2.7307
chrX	USP9X	+	41092000	none	2.5122	2.7554
chrX	USP9X	+	41093048	none	2.3777	2.7513
chrX	WWC3	+	10112505	none	2.5483	2.8017
chrX	XIST	-	73040509	none	2.5645	2.8055
chrX	YIPF6	+	67757095	none	2.2403	2.7831
chrX	ZFX	+	24232621	none	2.3221	2.7558
